id,growth,revenue,workers
17325,74.9991,11981682,34
6570,75.002,8901387,57
25402,74.9516,6725128,30
24395,74.9496,2512033,30
2286,74.8957,71477877,559
2259,74.8902,7676596,38
20981,74.8829,22775000,39
3193,74.8661,216336712,5847
20264,74.8568,199346000,397
24032,74.7988,116385114,15
1641,74.7859,11542980,55
3347,74.7075,11846860,13
26171,74.6803,3110818,29
24448,74.6665,6317345,26
20122,74.6226,21474914,105
128,74.5389,13297443,1200
21182,74.4815,6547759,17
25981,74.4847,4877530,21
26399,74.4499,47282405,2000
22663,74.4377,3180000,15
21172,74.4189,5311257,3
19937,74.3775,10007143,70
222,74.3475,29717530,174
24232,74.343,26525507,89
19023,74.3105,79357768,299
23958,74.2574,3382435,29
22090,74.2483,4704252,39
854,74.206,258412000,1318
3717,74.1652,35579392,76
3697,74.1657,8130504,49
21509,74.1298,9369995,65
1713,74.0576,12030940,51
19886,74.0522,35444000,150
25309,74.0033,14945587,56
24172,73.9949,13219893,41
2700,73.9543,111605926,600
17529,73.9112,4604761,115
6827,73.8918,9154964,24
21559,73.8645,4300828,65
21930,73.8543,3381549,141
25104,73.8399,7642000,55
2855,73.8274,170651944,1088
20281,73.8163,27764391,104
325,73.7668,9103975,16
26225,73.7637,3187287,33
21753,73.7053,3880940,6
24011,73.5953,4561467,39
23996,73.5064,3852377,32
2526,73.4919,8772431,70
25809,73.4837,11836517,108
8970,73.4694,32706873,183
26376,73.4146,22383220,108
20236,73.3686,55126000,140
25833,73.3574,5924467,53
3057,73.3468,160595551,3422
25186,73.3254,4143223,15
25066,73.209,6009157,55
21605,73.189,11829448,9
22606,73.1735,29136860,139
25555,73.1231,3496398,22
21878,73.0961,8024612,33
24430,73.0812,7187748,66
20840,73.0682,14311617,331
24194,73.0579,161524949,538
22261,73.0471,13648400,56
1221,73.0335,16243233,27
1585,73.0241,84830235,174
4149,72.993,389440000,1429
24557,72.9666,36003000,279
1765,72.9558,8646753,50
19982,72.8934,5818220,6
26498,72.8769,70291234,107
18200,72.8498,19976673,500
592,72.8345,269745626,3100
25820,72.8305,10954000,48
480,72.8163,53588593,28
20848,72.7955,20328273,17
23746,72.7899,8888971,150
677,72.719,237997370,140
17947,72.6396,35958858,30
2056,72.6326,243221369,205
409,72.6261,48736205,211
19986,72.5676,7971144,32
23929,72.5324,2822497,48
22404,72.4237,24010000,25
20807,72.3996,4077381,13
23890,72.3097,7263317,30
3914,72.3035,32707070,26
16072,72.2776,34025262,158
24943,72.2592,13462018,55
24475,72.2195,11936507,96
25762,72.1905,3532770,31
25414,72.0861,153370000,160
2717,72.0689,17396497,72
22184,72.0442,110403559,100
12897,71.9513,25390255,32
23644,71.8994,7940368,73
563,71.8799,24823250,134
4088,71.8469,51150969,96
21980,71.7774,69355667,18
25852,71.783,42923054,81
25575,71.7562,2588830,30
25175,71.6627,80245116,150
25897,71.622,3215594,55
4780,71.5746,7802037,17
21845,71.5245,4276492,42
25389,71.4727,3133270,14
20138,71.4448,13705742,28
26037,71.4271,13729007,20
1230,71.3923,8418334,23
25905,71.353,168547797,7729
4504,71.3482,62530173,95
4879,71.2765,6925000,18
25246,71.2116,10550357,52
22660,71.1962,12885127,26
25916,71.1506,66957023,180
26478,71.1542,3022893,23
24163,71.0688,2827085,37
17742,71.0405,21120277,330
22479,71.014,30184886,219
25988,71.0087,16115055,124
25664,70.9907,4538877,22
26507,70.9362,3052279,10
1249,70.8941,13072024,37
20748,70.8511,4818000,58
24399,70.8222,13883464,60
4583,70.763,74620076,154
824,70.7313,19308000,65
22556,70.6613,26082529,92
17265,70.627,15709310,280
4162,70.5567,28567756,89
24853,70.5516,2356000,7
24167,70.5338,14549793,24
25858,70.5253,2135488,19
24441,70.5117,45883000,57
24584,70.4912,7559026,0
18204,70.4806,3564175,13
5967,70.4124,2611962,20
22665,70.3464,215367840,9546
6959,70.3317,8345807,250
17353,70.3269,6097971,23
25208,70.2511,3450293,17
24188,70.2263,29196301,245
22675,70.2349,4933358,21
26050,70.2214,4613000,30
25478,70.2032,79440775,423
19921,70.1768,61198222,410
682,70.1264,35069498,220
24388,70.1,22935590,85
22182,70.0984,22554262,138
18173,70.0638,9854897,72
20419,70.0468,6843187,27
20720,70.0395,14684854,110
26527,69.974,2150266,9
2229,69.9527,7788517,28
26036,69.9191,5401561,11
22250,69.892,9750000,225
21592,69.8895,4518754,21
1861,69.8636,16199217,40
21641,69.7607,15348563,55
1960,69.7548,9461065,60
3020,69.6839,771259000,30000
24182,69.6688,7275400,1153
25761,69.63,2683553,13
26177,69.5412,17423173,89
22257,69.5332,3820389,28
23908,69.501,6636007,52
3634,69.4844,19847546,51
18145,69.4198,19428419,157
747,69.3801,15596678,102
20749,69.3585,32725817,105
25716,69.3392,30195466,97
24823,69.3431,2192445,15
10960,69.2645,22455093,45
5382,69.2522,8407566,40
22570,69.2061,18278000,129
26238,69.2081,7353200,71
25588,69.1612,87613758,28
26042,69.1067,15271605,101
2255,68.9966,3965977,17
24338,68.9904,2607700,12
20259,68.9455,27011000,80
18600,68.955,18075814,84
24288,68.9409,73497334,1000
26426,68.8795,181541217,800
557,68.8848,26072092,87
20803,68.8694,587299000,28726
1588,68.8275,11355212,97
24896,68.7992,5704764,95
19850,68.7593,34089912,29
3932,68.7505,34018764,90
17847,68.704,113911890,182
1520,68.6281,3911470,31
26446,68.6115,2462355,20
18528,68.5728,36083000,127
1965,68.5668,11544420,26
26588,68.5653,2260709,27
25172,68.5738,2033000,14
25242,68.5082,751445169,4547
17390,68.5111,26925000,350
973,68.4712,10514080,78
25464,68.4746,8604000,27
21786,68.4547,2638000,65
2946,68.4305,38846595,44
24439,68.3756,7284404,25
26033,68.3626,38395000,305
25997,68.3241,12145983,47
23458,68.2942,5246720,9
3939,68.1924,6062660,87
582,68.1816,17850116,35
2299,68.0431,40458508,183
8600,68.0228,27149065,308
17880,68.0005,101647000,136
25718,67.9592,1977921907,450
7844,67.9524,23923893,342
3638,67.8863,22484752,47
20863,67.8534,24598342,13
1183,67.8542,11407553,55
2648,67.8224,36958212,84
24144,67.8173,3793516,25
21867,67.8176,2920116,7
451,67.7759,249046391,85
4678,67.7669,4916432,226
2050,67.75,18951909,165
24250,67.6985,10622193,210
21962,67.6606,11727750,78
3487,67.6375,9547050,29
19958,67.5971,58456100,98
22044,67.5997,3189311,22
26261,67.5724,12316709,38
25847,67.5115,19316784,46
17227,67.4515,865828000,1041
23935,67.4062,151039927,20000
24572,67.3301,5023673,30
22132,67.3315,4159968,30
18809,67.3112,8670295,115
21413,67.1621,160424221,1194
7566,67.1492,2602322,37
3263,67.1427,12047971,71
26485,67.1041,77310400,78
18234,67.0962,14137205,45
17428,67.0026,9348056,59
22678,67.0028,5477132,9
24845,66.9914,17789239,57
4092,66.9915,12339000,75
25650,66.9528,6241704,24
17984,66.931,4249840,50
10623,66.8745,165398236,226
3367,66.812,70744697,125
26080,66.7711,3068332,48
8526,66.6805,17866711,165
21850,66.6796,14978705,33
26612,66.6667,280000000,600
21812,66.6595,28219681,91
25235,66.5239,2721000,25
22251,66.4588,32763252,187
26567,66.4514,28092000,107
26372,66.4354,5707340,32
23507,66.4296,2746948,8
10731,66.3601,16592017,281
24273,66.2906,14075000,88
25617,66.2231,3626727,24
19549,66.1678,5663000,45
2662,66.1302,559480000,779
852,66.1037,67056524,9
5455,66.0883,50560713,265
26237,66.0598,270080341,1623
21977,66.0614,24797613,163
32,66.0186,18347800,47
1576,66.01,6320000,31
25094,65.987,3062181,10
24189,65.9596,2625058,25
22672,65.9392,17226521,38
22146,65.8986,4303157,31
18435,65.7484,37683008,274
3802,65.7443,9695342,42
430,65.7193,424548000,2061
466,65.7133,36824258,182
25871,65.7109,4067832,47
24900,65.6882,4312343,15
4666,65.6351,3828028,28
24116,65.6429,3298992,6
9048,65.6314,310146215,7000
26060,65.5954,8666330,21
1802,65.579,19379156,79
17714,65.5419,11905598,106
20393,65.5172,3360000,33
5887,65.4454,32905024,178
25902,65.3897,14225179,129
20149,65.3813,15803021,2171
20019,65.3769,8727746,44
3725,65.3712,61828000,1130
18067,65.2532,8916110,87
18424,65.2044,3471992,72
4027,65.0915,16670314,600
2954,65.0846,9842911,50
1578,65.0654,15341439,44
1794,65.0248,88181000,186
20067,64.9954,16224000,64
24297,64.9866,29231267,53
24278,64.9684,2485157,5
24412,64.9355,143190481,108
20816,64.914,3433361,15
22392,64.8806,4909888,12
25203,64.8757,2067599,16
24800,64.8396,14004992,109
22555,64.8059,4876676,28
26212,64.7711,87392941,372
25176,64.7622,15207091,77
24370,64.6968,5580060,118
20682,64.6899,59874714,300
6221,64.6707,549910831,12500
22288,64.6655,16150180,69
5645,64.6672,12232346,85
24339,64.6586,3280000,8
20750,64.6389,8394996,32
26260,64.6302,14148570,60
4324,64.6105,54054620,125
1556,64.5984,16977317,48
4184,64.5455,128524396,25
3522,64.5502,8525735,53
2095,64.5109,17694564,175
1367,64.5036,49119037,287
18474,64.4897,7027000,22
24062,64.4739,12981631,95
19975,64.4369,8505801,26
24221,64.4322,457986167,1080
22572,64.3865,3330375,26
4539,64.3547,27268446,14
24274,64.2956,12239756,39
3258,64.2577,8935245,31
25734,64.2124,23908138,230
24989,64.1135,14022270,86
8075,64.0533,628808000,718
17422,63.9776,7551329,32
1553,63.9628,506573000,290
2371,63.8679,54352059,52
3696,63.8273,6657891,48
3226,63.7962,71729347,65
22696,63.6841,8184386,72
20395,63.6513,13984000,15
24016,63.602,82120000,95
25294,63.5932,6972170,42
20520,63.5726,317174000,400
22723,63.5368,7424992,30
25877,63.5014,2708809,13
25266,63.4662,2009000,15
25045,63.4615,9262493,50
26189,63.4171,7777237,13
2614,63.3469,5974881,61
25281,63.3507,4702416,9
1920,63.3404,42190905,350
25646,63.3411,19894254,97
1611,63.2867,920251833,257
3744,63.2623,225130240,396
18332,63.2587,9629000,47
849,63.2516,4860000,30
23962,63.2334,2504000,22
3326,63.2214,274811000,1613
25777,63.1474,18830710,68
478,63.1407,28025675,9
4818,63.1263,10308792,73
631,63.113,12036583,32
25889,63.0768,2494540,6
25472,63.0685,15454000,35
10026,63.0295,63062716,319
26368,63.0291,3074073,12
22632,62.9204,5707802,120
1929,62.8954,34540528,133
22269,62.8914,3189486,25
22227,62.8396,9315172,52
24558,62.7868,3206900,25
3553,62.759,11468000,22
20256,62.7369,5256370,55
310,62.6914,86791000,200
24884,62.6168,6565550,16
25782,62.5857,2204508,16
20896,62.5616,27165570,57
25727,62.5252,15572778,271
22430,62.5081,7939133,38
20510,62.4906,21660000,103
18633,62.4433,9667000,35
25027,62.426,27469850,27
19571,62.4346,19212864,92
22576,62.4161,28648332,67
24543,62.4213,4170761,18
4103,62.4018,38962000,265
19829,62.3509,4568962,18
21637,62.2748,13240000,77
25572,62.2684,2360553,14
22456,62.2167,5869000,33
3707,62.1739,52160000,280
25055,62.1241,50310625,350
25804,62.1202,6591531,96
22345,61.992,4863000,15
25487,61.8763,3412685,65
2567,61.8563,28824674,809
22300,61.8212,31170000,154
1600,61.7783,34350290,169
24407,61.7117,19439277,169
20845,61.6988,4362408,17
4096,61.6618,74701720,116
2500,61.6358,11577815,80
21164,61.5991,32904441,311
18969,61.5866,387000000,1400
24051,61.5198,63617242,694
26333,61.5059,664427805,5017
1062,61.3874,5095000,25
17630,61.3718,16756799,15
3426,61.3007,332986402,140
22111,61.3048,4525467,20
19988,61.2851,4211800,17
24910,61.2722,2906248,50
18848,61.2475,37363437,78
6997,61.2384,242326296,365
25380,61.2398,30834247,21
24360,61.2294,2940102,24
3158,61.2169,19722422,0
18867,61.1789,29602740,204
22463,61.1472,13401000,101
21838,61.1285,2570000,22
26022,61.1057,4521928,20
2499,61.0953,187960809,2627
25164,61.0959,70792000,500
2780,61.0851,11564320,232
26359,61.0843,29712000,104
22147,61.0679,7760176,8
2021,61.0431,261679000,2391
26169,61.0213,2600135,11
5348,60.97,63351640,77
18699,60.9605,5805270,61
26252,60.7446,4561217,24
18363,60.6794,98226775,597
4134,60.6722,12239035,63
18739,60.6292,10086600,65
25438,60.6219,4819848,35
23839,60.6058,13897412,49
17312,60.5821,12849015,20
4450,60.5257,84042083,114
24472,60.5059,8369170,28
2208,60.4649,7888240,64
8904,60.4306,45633205,107
18235,60.3896,5036576,37
26130,60.3624,3083038,5
22047,60.2377,29653655,53
25578,60.061,11025000,74
25645,60.0258,5522847,13
640,59.9639,133921947,179
18000,59.8999,20911222,120
22766,59.8718,357223617,230
26430,59.8373,8615643,40
1778,59.7838,401561454,2847
4111,59.7798,25591151,159
2802,59.7655,320989000,3500
606,59.7527,17423522,139
26412,59.73,17376161,84
1270,59.723,4741642,31
26453,59.6359,2402132,22
7303,59.593,6036369,32
3046,59.5525,11890177,85
23974,59.5435,3163463,20
26068,59.4328,12479390,89
2980,59.4071,9514831,35
3505,59.3865,63559213,550
25580,59.3707,6003997,75
4196,59.3488,4582575,33
20312,59.286,4194000,25
18663,59.2407,60493089,61
2909,59.1775,91975402,5265
4687,59.0869,190918465,214
872,59.0656,18248000,68
22726,58.9999,29028170,138
25108,58.9818,9868000,53
22162,58.9697,6423170,42
24955,58.9675,2464757,60
25346,58.9516,65603241,265
22369,58.9351,57463000,41
24242,58.9269,4940488,21
26011,58.8988,337830000,119
25373,58.9046,2479978,13
18690,58.8646,8555059,32
3980,58.8284,3850000,11
4171,58.8103,38274260,310
18909,58.8056,4188235,150
24176,58.7786,4130000,14
25301,58.6738,124284775,215
1690,58.6704,5334507,60
19083,58.6093,12832460,19
5288,58.5246,13259000,70
24496,58.425,32590156,49
24214,58.3615,2992674,22
17271,58.3104,9010013,17
1260,58.28,81385135,32
24795,58.158,2044293,9
24237,58.091,2587344,15
26539,58.0607,3182352,24
4793,58.0102,5845561,23
25184,57.9855,2145539,12
2198,57.926,5734863,26
25031,57.8678,19352155,26
3096,57.8433,2453294,45
25391,57.7954,5769000,15
19969,57.7908,6471000,14
26226,57.7796,2367687,5
26269,57.7681,17010859,100
25597,57.7688,12449559,50
19019,57.7511,220868893,993
3266,57.7444,49945066,239
24203,57.7385,6231097,27
24060,57.6985,18862719,49
3912,57.6695,5343260,32
3983,57.6492,27251806,196
20878,57.6438,543280788,157
19573,57.4903,13005896,60
24047,57.483,9028901,11
24927,57.4735,2381000,20
26533,57.4518,132359522,23689
3309,57.4099,10681860,87
24563,57.3581,14341750,73
26136,57.3545,4483411,31
22419,57.3185,2469793,20
1268,57.3052,9550000,80
25088,57.2684,2721632,16
26162,57.2255,36905939,150
2862,57.2029,26029948,150
22633,57.187,5599000,45
24810,57.1681,24897000,225
26114,57.1243,10330586,83
3593,57.1154,7297878,30
746,57.0459,12802855,25
18364,57.0453,6208000,55
25649,57.0372,12079727,0
4715,57.0208,541698905,6
3247,57.0158,24497596,91
17720,57.0127,6970314,15
988,56.9926,13757271,120
24785,56.9747,2141915,35
336,56.9501,56944905,108
22454,56.9499,6945414,44
25894,56.9393,20705000,300
24377,56.9307,18158300,149
3171,56.8966,20748000,89
475,56.8709,26834788,371
1839,56.8713,15705856,48
25635,56.8471,7888039,138
21646,56.7663,9227810,26
22500,56.6492,7399875,16
304,56.6147,25585888,326
18092,56.5391,4284596,45
840,56.5331,18047324,96
26051,56.4604,6656122,44
25600,56.4516,3395000,107
26467,56.43,9561000,15
10932,56.4295,2121580,15
25625,56.3918,2448972,34
18837,56.3776,17207391,100
4677,56.3411,16797190,26
20156,56.3376,12050502,29
22533,56.3302,92222216,111
24456,56.3307,60065846,38
18602,56.3241,25040000,392
22685,56.3138,3722213,11
20060,56.2696,6660230,35
741,56.2359,43596085,193
24095,56.1187,4726494,13
20473,56.1134,48325105,2578
22701,56.1094,11917779,102
22830,56.0931,675126000,1644
17500,56.089,17899195,12
7990,56.0526,608613000,99
22231,56.0092,3596194,27
4455,55.9752,26691100,85
24059,55.8982,10264536,50
23501,55.9017,3722010,22
4851,55.8803,46033000,160
25280,55.8791,3245824,7
820,55.8665,28056524,130
9935,55.8218,13918000,62
20588,55.8106,66782000,366
24282,55.7859,5035000,14
3982,55.7339,16044047,42
22793,55.7285,13811175,42
80,55.7194,14168992,76
24971,55.7226,4279719,19
19232,55.6884,11561901,18
17887,55.6771,249609092,10000
17581,55.6241,27256000,212
18237,55.5832,33714269,174
24493,55.5399,4924996,38
18385,55.5159,8995522,33
25371,55.4567,16212753,32
24455,55.4081,5503942,72
3636,55.371,20112202,21
25882,55.3175,17674351,90
25691,55.3046,13819200,98
4109,55.2056,40012000,226
19843,55.1782,3837710,65
24578,55.1651,17941146,170
9804,55.1468,11694803,66
22164,55.153,11562000,22
17565,55.1331,87860849,249
18513,55.0891,4507573,65
1345,55.0654,10791077,75
2550,55.0221,4756149,26
17586,55.0067,9418376,73
25530,54.9853,4905676,20
24444,54.9599,12653385,50
22435,54.9486,43545372,220
19177,54.9346,480758935,661
26538,54.8958,7233651,17
228,54.8763,16528539,145
26118,54.841,12534071,30
18241,54.7398,9310687,185
21872,54.7339,7759823,34
4306,54.7098,9296949,15
22373,54.6766,8416840,70
25500,54.6582,57139143,400
24211,54.6535,3772000,35
20484,54.6476,3694290,850
23696,54.6262,2089000,13
3303,54.6073,17718000,56
22441,54.4409,180129000,266
24107,54.4372,17901870,86
841,54.4293,81131000,48
24362,54.4199,9309462,35
23842,54.3788,8841481,20
22666,54.3511,167742713,567
20669,54.3435,38342000,85
22394,54.3229,2511716640,3267
20081,54.2858,70936000,72
1986,54.2743,3439009,20
22363,54.2561,352193539,324
2181,54.2115,350051061,1064
3885,54.1228,33215000,143
22185,54.0574,7932066,30
24332,54.0464,296848000,454
1821,54.0432,27932820,51
22384,53.9011,14280497,80
25007,53.9031,2021366,11
6412,53.8823,6363107,18
25624,53.8177,18695000,80
4071,53.7452,12914767,115
22086,53.7013,21928058,415
20808,53.6789,156218779,285
6247,53.6802,16297734,112
26271,53.6742,2175668,23
20674,53.6622,2912590,15
20662,53.6281,3137990,31
22436,53.6076,26908424,82
18712,53.5997,10514511,40
4789,53.5841,239180984,1168
18948,53.542,3496958,11
26491,53.5339,740236000,2600
22421,53.5033,9220708,60
1940,53.4774,38133000,27
1266,53.4696,5690265,32
22484,53.4627,4920513,9
4295,53.4528,85358525,67
3072,53.3868,37334900,1080
18479,53.3839,24250635,125
22610,53.3654,159500000,576
22372,53.3651,21420302,232
859,53.3696,14286525,32
22477,53.3184,241987000,67
3004,53.2471,62659819,82
26340,53.2302,16555165,26
25081,53.2126,2065959,14
24287,53.0965,68576945,297
3541,53.0497,10467968,52
25710,53.0203,4889000,4
1445,52.9963,11011506,102
6317,52.9455,5144948,28
6819,52.9377,2439742,11
26231,52.8543,4388075,39
23812,52.8047,6874716,33
2746,52.793,103177354,730
25255,52.7615,3275951,10
19841,52.7146,41818175,42
3485,52.7124,26744447,83
26038,52.67,23015000,120
24305,52.6636,3209025,15
24925,52.6505,2256395,20
8906,52.6324,138430000,137
851,52.6046,4683249,24
3727,52.581,71340780,87
1233,52.5625,1130845000,4440
26495,52.4403,135493184,13100
24349,52.4331,2334849,22
21673,52.3846,2910905,23
25145,52.3694,3036671,55
19596,52.349,8347606,20
21088,52.3454,7752461,35
19004,52.3324,10483020,44
4351,52.3115,161165771,844
11725,52.305,12117050,63
20485,52.2978,3377576,25
25919,52.2433,2117400,21
25840,52.21,20824161,180
25878,52.1742,465510285,631
997,52.1562,42665602,188
6102,52.1616,23944000,182
4249,52.1476,17828192,150
3202,52.1385,26115196,118
22604,52.0827,5075000,18
19414,52.0623,7879658,6
4104,51.9772,7187406,34
18112,51.9674,8655365,67
22617,51.9503,23030081,131
3568,51.8799,29650000,33
1571,51.8579,795319576,254
18713,51.86,347000000,1308
4698,51.8131,11471000,70
1843,51.7957,23593889,123
773,51.746,4593693,18
25937,51.7201,9586628,68
26380,51.5868,5832613,125
22353,51.522,57453530,160
18044,51.4872,62696000,200
22160,51.4323,8085377,53
26611,51.4059,70160000,780
18799,51.3852,4325199,20
25907,51.3643,22022000,119
18903,51.3615,13334016,133
25943,51.3423,4187122,38
24840,51.3393,4068000,53
18570,51.2845,15483970,210
17574,51.2511,6319989,28
24329,51.23,4560379,6
22181,51.2143,69007546,183
4832,51.1897,4741954,34
17942,51.1623,6802714,43
21951,51.1,20176631,105
25006,51.0753,2127148,10
25238,51.05,28429527,135
19531,51.048,4252000,42
18919,51.0218,68360000,390
24531,50.9663,378607667,65
19770,50.9516,52504000,160
18250,50.951,8894590,75
2926,50.9076,189536095,1956
25405,50.8783,17862793,105
19499,50.8807,5907664,31
20700,50.8572,20347494,162
26615,50.8338,6802255,39
4067,50.7826,268239275,2495
4097,50.7831,7185767,80
131,50.7576,60174319,82
4363,50.624,20155000,132
25497,50.5781,17249250,110
24263,50.501,27440609,132
26034,50.4636,15648450,30
20777,50.4501,20196931,17
3191,50.3965,11404033,55
4540,50.3944,9774517,60
23836,50.3832,5871832,32
25381,50.3468,53062753,110
6043,50.3401,25576160,240
2266,50.3314,5078307,22
8484,50.3134,2744597,13
3493,50.2924,32818439,52
1310,50.2779,38058095,42
18135,50.2425,4151560,0
2664,50.1886,7058585,32
26352,50.1726,15026647,58
864,50.1352,11563595,48
25377,50.0726,24878617,43
26345,50.0315,21624732,125
25406,49.9458,2387794,23
962,49.9446,19207056,33
17727,49.9306,268935000,955
6846,49.9344,210669279,518
18248,49.8663,8959205,43
20543,49.8385,4514146,45
19754,49.8309,32096888,88
4366,49.799,25191343,89
25825,49.7252,7461445,43
568,49.7208,25992408,124
24833,49.7202,7570399,23
24547,49.7104,775500000,2198
2524,49.7098,20014601,115
25226,49.6689,58162800,50
7271,49.5919,19193147,28
24501,49.506,252109426,390
3079,49.5006,30981000,238
4808,49.4291,134158901,439
7316,49.4325,10700581,39
612,49.4226,80389351,650
20911,49.3573,96275397,120
3345,49.3112,8596503,75
25244,49.2253,30730436,3400
17963,49.2146,11882598,75
19295,49.2072,4907867,19
23972,49.2038,17174743,60
3995,49.1888,26206481,80
17753,49.1315,56809722,60
20646,49.0684,3307032,13
11627,49.0186,15139328,160
25215,49.0094,15193000,48
18413,48.9506,17012433,150
23263,48.9506,2548202,102
25412,48.9352,8021079,17
24258,48.9183,7398460,338
25638,48.8858,8686000,21
24230,48.8703,7027066,40
18429,48.8513,70557829,102
26406,48.8364,59734737,4500
11472,48.8225,5294010,14
24065,48.7399,19125692,109
22036,48.7421,9834010,20
10095,48.7021,11591648,39
22180,48.6461,15667060,104
18579,48.6163,20068185,104
22246,48.5676,35836000,307
20097,48.5643,33893464,125
18702,48.519,24770000,65
22724,48.5233,20092005,104
20915,48.4699,7258757,47
17437,48.4381,27647665,122
25672,48.3899,7054328,18
1218,48.3586,13112969,10
25828,48.3316,2055619,40
3253,48.3048,21237568,170
18647,48.2959,2487937,23
929,48.2597,5266655,27
24371,48.2356,50759950,101
22183,48.1937,2867400,30
20953,48.1823,58364949,33
1503,48.1848,22602803,62
21305,48.1515,10078321,61
18907,48.0106,4840792,33
26020,48.0034,2596384,9
1583,47.9651,32161357,245
5430,47.9701,10017050,79
6705,47.9352,62326876,381
24554,47.9163,65095000,510
23799,47.9154,2098091,14
24070,47.8526,7913966,49
22088,47.836,324500000,0
1686,47.8399,37569889,50
20228,47.8193,48545753,54
3125,47.7971,202145000,505
25213,47.7975,31229652,61
25742,47.7773,3924583,39
24750,47.7264,109860165,3279
26059,47.7123,21930143,43
181,47.7002,41845566,1250
3195,47.6897,33230467,160
26289,47.6763,4917385,10
22121,47.6586,31877077,15
25521,47.6611,3151858,18
2385,47.5954,62457364,368
10096,47.5696,13479355,67
22620,47.5063,10534900,87
21919,47.4824,32860987,130
1034,47.4484,28507567,177
25576,47.4501,28503621,510
4349,47.4425,67948871,353
22498,47.42,14182603,97
7219,47.3346,129348000,200
18555,47.3072,5009252,21
9451,47.2346,5780078,95
4047,47.1762,12210414,140
17710,47.1521,7491774,25
26155,47.1386,13386984,80
25744,47.128,6023251,8
20401,47.1209,3782078,33
9495,47.0974,15109809,130
2774,47.0745,21566019,96
25671,47.0081,18495666,106
22759,47.0057,5861201,61
26251,47.012,2530493,20
9681,46.9984,27306522,96
21746,46.9923,21462546,121
4021,46.9786,17863000,60
26570,46.9368,77662000,230
24333,46.9022,6676948,19
24418,46.8917,2512730,18
502,46.7933,81618610,43
24807,46.778,62204183,701
3559,46.6827,201005828,8559
926,46.6796,191389000,384
21330,46.6669,8164657,80
6546,46.6564,42602314,39
19451,46.6521,6149412,40
2494,46.6332,47349035,111
22241,46.5429,24042724,220
26128,46.5273,58144718,220
24950,46.5121,22538387,54
26563,46.4731,7164000,21
20059,46.4532,24880730,148
4215,46.385,9073599,75
17723,46.3381,16387178,43
26466,46.311,52552000,80
295,46.3026,11617578,180
3359,46.2735,3707756,13
25601,46.1756,141102052,188
17913,46.1621,17720576,90
1176,46.1479,6843490,34
22629,46.1027,24917538,100
24110,46.0972,4402722,16
8478,46.0929,17123766,92
20418,46.0274,13099005,95
20359,45.9902,4138744,14
24870,45.9544,16604852,27
3788,45.9303,7764806,71
26341,45.8712,6065784,32
25261,45.8614,6645982,37
22439,45.8625,2404147,27
25310,45.849,7753544,54
10061,45.7504,6651976,30
25483,45.7327,2252335,9
25630,45.7167,5421827,11
19326,45.6663,2481243,13
22588,45.5976,4203687,25
1484,45.5935,10201226,300
21661,45.5854,9525095,22
25984,45.512,11283000,16
3829,45.4784,4975682,35
25866,45.4466,89398329,96
25509,45.408,6574703,9
3950,45.3884,26824215,213
1465,45.2331,5439623,70
21741,45.174,5258308,28
20973,45.1562,68757191,71
25818,45.1123,14956998,26
24404,45.1003,12071976,19
23786,45.047,3008000,24
17808,44.8536,15435221,100
4252,44.8386,20958635,388
25193,44.8442,2116077,14
22514,44.8066,16644983,166
20190,44.7441,3451985,45
26193,44.7307,8575514,10
2374,44.7238,5973350,55
24442,44.6471,4283000,27
22389,44.6433,3958801,57
21160,44.601,9371552,125
17546,44.5971,9006353,120
3521,44.5922,4970824,33
10002,44.5779,11738676,67
2790,44.5655,19111214,83
24952,44.5191,15495066,105
25493,44.5067,4008578,18
3876,44.416,9830277,51
24429,44.4245,6228348,35
22442,44.4101,14131847,56
5953,44.3969,69635633,106
17819,44.3781,39312541,49
26184,44.3599,5304523,35
21358,44.3459,11484737,29
24312,44.3259,15527689,85
8096,44.3052,7897624,80
22568,44.2462,13826000,92
25610,44.2164,27467520,225
22280,44.2217,11868000,58
22316,44.1826,97247651,125
20373,44.1706,25121422,71
9813,44.1173,3913149,13
19634,44.0188,18855455,129
9283,44.0068,4911166514,7355
1718,43.9954,111492498,513
20220,43.9813,48545083,747
19420,43.961,6805427,13
526,43.9397,7415094,38
26067,43.914,3949000,58
26215,43.8504,19523776,68
24654,43.8377,2177815,90
25090,43.8202,52108289,403
4204,43.8017,40641253,22
4015,43.7777,16080417,88
2656,43.7427,83268997,101
26021,43.733,22724750,30
19025,43.6962,18380696,200
2321,43.6873,45015000,332
18959,43.6657,17900043,34
26319,43.6364,3397000,31
2712,43.6145,5486541,18
22654,43.5675,3325597,15
3804,43.5599,9864000,11
20232,43.5005,3338236,26
4239,43.4024,3519210,31
24970,43.3458,38715312,110
22626,43.3516,6792000,24
4600,43.343,66022420,254
26318,43.2369,10265353,28
25665,43.1883,16244239,30
4011,43.1515,48501653,94
22056,43.1348,11653053,35
12120,43.0541,114153829,58
22171,43.0225,2672372,12
17637,43.0118,6692675,26
24091,43.0002,3651123,18
25574,42.9557,2902000,26
4362,42.8952,42102804,228
26288,42.8976,2245082,11
7099,42.8904,296140227,432
18223,42.8649,8847348,62
25228,42.8024,2609000,5
22225,42.7788,21934897,681
8856,42.7571,5913000,18
20314,42.681,7983000,25
3463,42.632,136072408,86
24336,42.574,22222542,51
671,42.5531,183339411,529
18422,42.5457,25163076,42
