,id,company,url,industry,yrs_on_list
495,23317,Strategic Mobility Group,strategic-mobility-group,IT Services,2
496,25343,Petroleum Kings,petroleum-kings,Energy,1
497,25420,Fino Consulting,fino-consulting,Software,1
498,23277,TruEffect,trueffect,Advertising & Marketing,2
499,24816,Rook Security,rook-security,Security,1
500,23107,SHINE Systems & Technologies,shine-systems-technologies,Government Services,2
501,21480,Cornerstone Advisors Group,cornerstone-advisors-group,Health,3
502,25179,Better Life,better-life,Consumer Products & Services,1
503,22976,US Perishables,us-perishables,Logistics & Transportation,2
504,26241,Pixafy,pixafy,Software,1
505,25651,treetree,treetree,Advertising & Marketing,1
506,25569,Amicus Creative Media,amicus-creative-media,Advertising & Marketing,1
507,25314,Tribal Tech,tribal-tech,Government Services,1
508,26160,Evolv,evolv,Human Resources,1
509,26423,Aventine Hill Partners,aventine-hill-partners,Business Products & Services,1
510,24974,EventWorks,eventworks,Business Products & Services,1
511,25541,Tach Tech,tach-tech,IT Services,1
512,25676,IdeaScale,ideascale,Software,1
513,25370,Tucker-Rose Associates,tucker-rose-associates,IT Services,1
514,24858,Co-construct,co-construct,Software,1
515,26227,Tidal Basin Government Consulting,tidal-basin-government-consulting,Government Services,1
516,21436,Cimation,cimation,Energy,3
517,23000,1st American Systems and Services,1st-american-systems-and-services,Government Services,2
518,23657,New Horizon Health,new-horizon-health,Health,2
519,23118,Sunsight Instruments,sunsight-instruments,Telecommunications,2
520,23292,Protege,protege,IT Services,2
521,25363,Bravens,bravens,IT Services,1
522,24836,Inductive Minds,inductive-minds,Government Services,1
523,25416,Knockaround,knockaround,Consumer Products & Services,1
524,25362,Sanametrix,sanametrix,IT Services,1
525,19790,Nutrabolt,nutrabolt,Consumer Products & Services,4
526,22974,Puppet Labs,puppet-labs,Software,2
527,26161,Pyure Brands,pyure-brands,Food & Beverage,1
528,25232,PotomacWave Consulting,potomacwave-consulting,Government Services,1
529,26229,R3 Government Solutions,r3-government-solutions,Government Services,1
530,21075,EagleView Technologies,eagleview-technologies,Software,3
531,21694,American Eagle Protective Services,american-eagle-protective-services,Government Services,3
532,25976,CloudOne,cloudone,IT Services,1
533,23382,Wireless Environment,wireless-environment,Consumer Products & Services,2
534,26176,Ledbury,ledbury,Retail,1
535,26574,Hannah Solar,hannah-solar,Energy,1
536,23009,GSATi,gsati,IT Services,2
537,21009,Elemental Technologies,elemental-technologies,Software,3
538,25766,Las Ventanas Homes,las-ventanas-homes,Construction,1
539,20996,EngagePoint,engagepoint,Government Services,3
540,25251,Social Media Link,social-media-link,Advertising & Marketing,1
541,23175,LinTech Global,lintech-global,Government Services,2
542,25784,Cleveland HeartLab,cleveland-heartlab,Health,1
543,22858,Timberhorn,timberhorn,IT Services,2
544,26103,Icon Homes,icon-homes,Construction,1
545,23273,The Ironside Group,the-ironside-group,IT Services,2
546,22968,Command Post Technologies,command-post-technologies,Government Services,2
547,25454,Vert Mobile,vert-mobile,Advertising & Marketing,1
548,25792,1SEO.com,1seocom,Advertising & Marketing,1
549,22943,iSend,isend,Financial Services,2
550,25539,NorCal CrossFit,norcal-crossfit,Health,1
551,25928,Zarbee's Naturals,zarbees-naturals,Health,1
552,25030,Lone Star Bloom,lone-star-bloom,Retail,1
553,25723,Upstate Coin & Gold,upstate-coin-gold,Financial Services,1
554,23084,iQuasar,iquasar,IT Services,2
555,23900,Boulder Creek Builders,boulder-creek-builders,Real Estate,2
556,26104,Tekk Fusion,tekk-fusion,IT Services,1
557,26440,Progreso Financero,progreso-financero,Financial Services,1
558,23252,Stress Free Property Management,stress-free-property-management,Real Estate,2
559,24976,Chief Outsiders,chief-outsiders,Advertising & Marketing,1
560,21114,Marketplace Homes,marketplace-homes,Real Estate,3
561,25249,McKee Homes,mckee-homes,Construction,1
562,26244,CivicSolar,civicsolar,Energy,1
563,26460,Go Advertise Unlimited,go-advertise-unlimited,Advertising & Marketing,1
564,25675,Regulated Capital Consultants,regulated-capital-consultants,Business Products & Services,1
565,22926,Eventus Solutions Group,eventus-solutions-group,Business Products & Services,2
566,25392,Digital Roots,digital-roots,Software,1
567,25134,Kitchen Resource Direct,kitchen-resource-direct,Retail,1
568,25400,Full Circle Home,full-circle-home,Consumer Products & Services,1
569,23523,Adafruit,adafruit,Manufacturing,2
570,24960,Prime Energy Group,prime-energy-group,Construction,1
571,24942,Entellus Medical,entellus-medical,Health,1
572,22115,SpearMC Consulting,spearmc-consulting,IT Services,3
573,25087,G-Force Shipping,g-force-shipping,Logistics & Transportation,1
574,23154,Strongbridge,strongbridge,Government Services,2
575,23200,Rooster Park,rooster-park,Software,2
576,1253,Strada Capital,strada-capital,Financial Services,3
577,25579,gBuild Construction Managers,gbuild-construction-managers,Construction,1
578,23375,Roof Diagnostics Solar,roof-diagnostics-solar,Energy,2
579,25096,Phipps Court Reporting,phipps-court-reporting,Business Products & Services,1
580,23259,Cloud9 Real Time,cloud9-real-time,IT Services,2
581,22894,DataXu,dataxu,Advertising & Marketing,2
582,21219,Hawaii Energy Connection,hawaii-energy-connection,Energy,3
583,21008,Vital Farms,vital-farms,Food & Beverage,3
584,23005,SimplyGlobo,simplyglobo,Retail,2
585,26257,RevZilla.com,revzillacom,Retail,1
586,25043,Loop1 Systems,loop1-systems,IT Services,1
587,24904,CFS2,cfs2,Financial Services,1
588,26172,Collective Bias,collective-bias,Advertising & Marketing,1
589,23469,GiaSpace,giaspace,IT Services,2
590,19565,4moms,4moms,Consumer Products & Services,4
591,25311,PSG Construction,psg-construction,Construction,1
592,23305,Kyzen Consulting Services,kyzen-consulting-services,Government Services,2
593,26545,Exact Care Pharmacy,exact-care-pharmacy,Health,1
594,26506,iFixYouri,ifixyouri,Retail,1
595,23466,Benztown,benztown,Media,2
596,26281,Kettle,kettle,Advertising & Marketing,1
597,22895,MileStone Community Builders,milestone-community-builders,Real Estate,2
598,25073,Scotlynn USA Division,scotlynn-usa-division,Logistics & Transportation,1
599,22964,CashStar,cashstar,Software,2
600,25252,Hathway,hathway,Advertising & Marketing,1
601,26094,Iron Tribe Fitness,iron-tribe-fitness,Health,1
602,25300,Spa Enrichment Strategies,spa-enrichment-strategies,Consumer Products & Services,1
603,23031,Silencerco,silencerco,Consumer Products & Services,2
604,24681,Corps Solutions,corps-solutions,Government Services,1
605,23265,Scepter Technologies,scepter-technologies,IT Services,2
606,25719,VForce Infotech,vforce-infotech,IT Services,1
607,26096,K&L Green Operations,kl-green-operations,Energy,1
608,24912,Little Passports,little-passports,Consumer Products & Services,1
609,21115,Hernandez Consulting,hernandez-consulting,Government Services,3
610,23272,TechShop,techshop,Manufacturing,2
611,21121,Zenosys,zenosys,IT Services,2
612,25593,Second Media,second-media,Media,1
613,24972,Facility Nexus,facility-nexus,Business Products & Services,1
614,19412,ASE Direct,ase-direct,Government Services,4
615,25048,Ven Soft,ven-soft,IT Services,1
616,23221,Fruition Partners,fruition-partners,IT Services,2
617,25705,Mass Metal,mass-metal,Financial Services,1
618,21392,BayRu,bayru,Retail,3
619,24907,EyeMD EMR Healthcare Systems,eyemd-emr-healthcare-systems,IT Services,1
620,23334,Pluralsight,pluralsight,Education,2
621,21132,mophie,mophie,Consumer Products & Services,3
622,26505,Joule Energy,joule-energy,Energy,1
623,24866,ZOG Digital,zog-digital,Advertising & Marketing,1
624,26382,iCube CSI,icube-csi,IT Services,1
625,23023,Greenphire,greenphire,Software,2
626,23122,Branding Brand,branding-brand,Software,2
627,21426,Quality Management Solutions,quality-management-solutions,IT Services,3
628,23297,Kendra Scott,kendra-scott,Retail,2
629,25728,Dicks Nanton Agency,dicks-nanton-agency,Advertising & Marketing,1
630,23038,TaskUs,taskus,Business Products & Services,2
631,23418,Glover Services,glover-services,Construction,2
632,25621,Dime,dime,Business Products & Services,1
633,21064,The Premier Group Staffing,the-premier-group-staffing,Human Resources,3
634,26582,Opower,opower,Energy,1
635,26295,The Rinaldi Group,the-rinaldi-group,Construction,1
636,23029,SiiBER,siiber,Consumer Products & Services,2
637,23243,MobileOne,mobileone,Retail,2
638,25194,7Summits,7summits,Business Products & Services,1
639,23245,Signature Consulting Group,signature-consulting-group,IT Services,2
640,25985,OrangePeople,orangepeople,IT Services,1
641,26578,McGregor Homes,mcgregor-homes,Real Estate,1
642,23055,Camp Gladiator,camp-gladiator,Consumer Products & Services,2
643,25506,Kings Capital Construction,kings-capital-construction,Construction,1
644,23433,iUnlimited Investigative Services,iunlimited-investigative-services,Security,2
645,26411,Boost Software,boost-software,Software,1
646,25411,Cardinal Group Management,cardinal-group-management,Real Estate,1
647,24954,Defense Engineering,defense-engineering,Government Services,1
648,25332,W&R Studios,wr-studios,Software,1
649,20975,Acquia,acquia,Software,3
650,23229,Vivo Clothing,vivo-clothing,Retail,2
651,21126,Saratoga Roofing & Construction,saratoga-roofing-construction,Construction,3
652,23447,George Street Photo & Video,george-street-photo-video,Consumer Products & Services,2
653,25789,AllPure Technologies,allpure-technologies,Manufacturing,1
654,25955,Neya Systems,neya-systems,Engineering,1
655,26153,Nicholas Pension Consultants,nicholas-pension-consultants,Financial Services,1
656,25250,Oslo Solutions,oslo-solutions,IT Services,1
657,21028,Modern Everyday,modern-everyday,Retail,3
658,26188,Fora Financial,fora-financial,Financial Services,1
659,25495,JumpForward,jumpforward,Software,1
660,21709,The Dagit Group,the-dagit-group,Construction,3
661,2288,Nexius,nexius,Telecommunications,6
662,24936,Custom Cable,custom-cable,Manufacturing,2
663,23219,Tower Cloud,tower-cloud,Telecommunications,2
664,23254,Express Chem,express-chem,Environmental Services,2
665,23119,inviCRO,invicro,Health,2
666,26131,eXelate,exelate,Advertising & Marketing,1
667,23096,InfoFree,infofree,Business Products & Services,2
668,21197,RealSelf,realself,Health,3
669,23069,Benzara,benzara,Consumer Products & Services,2
670,23468,Clear Title Agency of Arizona,clear-title-agency-of-arizona,Real Estate,2
671,25918,Dice Communications,dice-communications,Telecommunications,1
672,23019,WordStream,wordstream,Advertising & Marketing,2
673,19360,DiscoverOrg,discoverorg,Business Products & Services,4
674,21491,Credence Management Solutions,credence-management-solutions,Government Services,3
675,25431,KitOrder,kitorder,Software,1
676,24606,3Q Digital,3q-digital,Advertising & Marketing,1
677,25730,SeniorHomes.com,seniorhomescom,Health,1
678,23933,AirSage,airsage,Software,2
679,25177,ProvidaStaff,providastaff,Health,1
680,23169,ERP International,erp-international,Government Services,2
681,24958,Category Five Technologies,category-five-technologies,Retail,1
682,25980,Regatta Solutions,regatta-solutions,Energy,1
683,24917,Barney Butter,barney-butter,Food & Beverage,1
684,26369,JJ Virgin & Associates,jj-virgin-associates,Health,1
685,23046,Dane Street,dane-street,Health,2
686,21176,TigerFitness.com,tigerfitnesscom,Retail,3
687,26364,Nextility,nextility,Energy,1
688,22938,ReTargeter,retargeter,Advertising & Marketing,2
689,25151,Mediafly,mediafly,Software,1
690,25867,VizExplorer,vizexplorer,Software,1
691,26403,Keylingo Translations,keylingo-translations,Business Products & Services,1
692,7473,Vantage Media Marketplaces,vantage-media-marketplaces,Advertising & Marketing,2
693,25378,Southern Point,southern-point,Consumer Products & Services,1
694,25383,Orange Leaf Frozen Yogurt,orange-leaf-frozen-yogurt,Food & Beverage,1
695,24835,All American Lending,all-american-lending,Financial Services,1
696,26541,Transformyx,transformyx,IT Services,1
697,23183,Five Stones Research,five-stones-research,Government Services,2
698,23018,First Flight Solutions,first-flight-solutions,Logistics & Transportation,2
699,22900,SPARC,sparc,Software,2
700,23173,Caneel Group,caneel-group,Financial Services,2
701,21342,Wellness Corporate Solutions,wellness-corporate-solutions,Health,3
702,26365,Ready Set Rocket,ready-set-rocket,Advertising & Marketing,1
703,24856,Orchestra Software,orchestra-software,Software,1
704,23761,Soft-Con Enterprises,soft-con-enterprises,IT Services,2
705,25714,NovelASPect.com,novelaspectcom,IT Services,1
706,25663,Mesh Systems,mesh-systems,Software,1
707,21112,Analytic Strategies,analytic-strategies,Government Services,3
708,25169,Envy,envy,Software,1
709,21181,Citadel Insurance Services,citadel-insurance-services,Insurance,3
710,21287,Infosemantics,infosemantics,IT Services,3
711,21133,FCi Federal,fci-federal,Government Services,3
712,25404,Cortello Salon,cortello-salon,Consumer Products & Services,1
713,22966,Akvarr,akvarr,IT Services,2
714,22963,The Logistics Store,the-logistics-store,Logistics & Transportation,2
715,25731,Military Resale Solutions,military-resale-solutions,Government Services,1
716,23004,Medical Staffing Options,medical-staffing-options,Health,2
717,21238,FluidEdge Consulting,fluidedge-consulting,Health,3
718,26228,Synergy Wireless Solutions,synergy-wireless-solutions,Telecommunications,1
719,22921,Pangea Properties,pangea-properties,Real Estate,2
720,23276,Cradle Solution,cradle-solution,Software,2
721,23067,Gravity Media,gravity-media,Advertising & Marketing,2
722,21166,Janrain,janrain,Software,3
723,23758,ContextMedia,contextmedia,Health,2
724,25760,rateGenius,rategenius,Financial Services,1
725,21194,OnDeck,ondeck,Financial Services,3
726,21025,GarbageMan A Green Company,garbageman-a-green-company,Environmental Services,3
727,23261,Transportation Impact,transportation-impact,Logistics & Transportation,2
728,21030,Dynamic Recycling,dynamic-recycling,Manufacturing,3
729,23161,Odyssey Telecommunications,odyssey-telecommunications,Telecommunications,2
730,26081,Ruston Properties,ruston-properties,Real Estate,1
731,26005,TeleWorld Solutions,teleworld-solutions,Telecommunications,1
732,26132,King Memory,king-memory,Computer Hardware,1
733,26115,Security America Mortgage,security-america-mortgage,Financial Services,1
734,22939,C-4 Analytics,c-4-analytics,Advertising & Marketing,2
735,23347,Synowledge,synowledge,Health,2
736,23073,Patient Engagement Advisors,patient-engagement-advisors,Health,2
737,24894,Body Armor Outlet,body-armor-outlet,Government Services,1
738,23374,Private Label Nutraceuticals,private-label-nutraceuticals,Consumer Products & Services,2
739,23819,Data Systems Integration Group,data-systems-integration-group,IT Services,2
740,21198,WeddingWire,weddingwire,Consumer Products & Services,3
741,25709,Hotels for Hope,hotels-for-hope,Travel & Hospitality,1
742,24158,HostVentures.com,hostventurescom,IT Services,2
743,26422,VetInternetCo.com,vetinternetcocom,Retail,1
744,26557,Defense Point Security,defense-point-security,Security,1
745,24902,Oakmont Home Builders,oakmont-home-builders,Construction,1
746,26445,Riders Needs,riders-needs,Retail,1
747,25064,Dependable Transportation,dependable-transportation,Logistics & Transportation,1
748,23163,Channel Partners,channel-partners,Financial Services,2
749,24642,CentraLite Systems,centralite-systems,Consumer Products & Services,1
750,23293,Skava,skava,Software,2
751,22967,Apartment List,apartment-list,Real Estate,2
752,25798,L&E Research,le-research,Advertising & Marketing,1
